"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Amount Spent per Household on All Household Expenses","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Census Tract","17063000102","IL","17063000102","=""17063000102""","71200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17063000103","IL","17063000103","=""17063000103""","74100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17063000200","IL","17063000200","=""17063000200""","71400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17063000300","IL","17063000300","=""17063000300""","57200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17063000400","IL","17063000400","=""17063000400""","59500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17063000500","IL","17063000500","=""17063000500""","72400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17063000600","IL","17063000600","=""17063000600""","65200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17063000700","IL","17063000700","=""17063000700""","65400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17063000800","IL","17063000800","=""17063000800""","71700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17063000900","IL","17063000900","=""17063000900""","65500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17065973100","IL","17065973100","=""17065973100""","51800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17065973200","IL","17065973200","=""17065973200""","59500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17065973300","IL","17065973300","=""17065973300""","61100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17067953700","IL","17067953700","=""17067953700""","53200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17067953800","IL","17067953800","=""17067953800""","60900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17067953900","IL","17067953900","=""17067953900""","52200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17067954000","IL","17067954000","=""17067954000""","55900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17067954100","IL","17067954100","=""17067954100""","55900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17067954200","IL","17067954200","=""17067954200""","56300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17067954300","IL","17067954300","=""17067954300""","54100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17069970900","IL","17069970900","=""17069970900""","54200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17069971000","IL","17069971000","=""17069971000""","51600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17071973300","IL","17071973300","=""17071973300""","49700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17071973400","IL","17071973400","=""17071973400""","61500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17071973500","IL","17071973500","=""17071973500""","55600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17073030100","IL","17073030100","=""17073030100""","60000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17073030201","IL","17073030201","=""17073030201""","70800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17073030202","IL","17073030202","=""17073030202""","62300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17073030203","IL","17073030203","=""17073030203""","84200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17073030301","IL","17073030301","=""17073030301""","62100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17073030302","IL","17073030302","=""17073030302""","54900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17073030400","IL","17073030400","=""17073030400""","59500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17073030500","IL","17073030500","=""17073030500""","60300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17073030600","IL","17073030600","=""17073030600""","49100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17073030800","IL","17073030800","=""17073030800""","43000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17073030900","IL","17073030900","=""17073030900""","50300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17073031000","IL","17073031000","=""17073031000""","58600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17073031100","IL","17073031100","=""17073031100""","51100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17073031200","IL","17073031200","=""17073031200""","61600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17075950100","IL","17075950100","=""17075950100""","55900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17075950200","IL","17075950200","=""17075950200""","62200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17075950300","IL","17075950300","=""17075950300""","57600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17075950400","IL","17075950400","=""17075950400""","46000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17075950500","IL","17075950500","=""17075950500""","55500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17075950600","IL","17075950600","=""17075950600""","54300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17075950700","IL","17075950700","=""17075950700""","66400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17075950800","IL","17075950800","=""17075950800""","59300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17075950900","IL","17075950900","=""17075950900""","53800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17077010100","IL","17077010100","=""17077010100""","62400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17077010200","IL","17077010200","=""17077010200""","52000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17077010300","IL","17077010300","=""17077010300""","61100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17077010400","IL","17077010400","=""17077010400""","62800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17077010601","IL","17077010601","=""17077010601""","56000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17077010602","IL","17077010602","=""17077010602""","47800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17077010700","IL","17077010700","=""17077010700""","43700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17077010800","IL","17077010800","=""17077010800""","46100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17077010900","IL","17077010900","=""17077010900""","54900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17077011001","IL","17077011001","=""17077011001""","55600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17077011002","IL","17077011002","=""17077011002""","68000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17077011100","IL","17077011100","=""17077011100""","34600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17077011200","IL","17077011200","=""17077011200""","37500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17077011400","IL","17077011400","=""17077011400""","42000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17077011600","IL","17077011600","=""17077011600""","72000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17077011701","IL","17077011701","=""17077011701""","46600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17077011702","IL","17077011702","=""17077011702""","49900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17079977300","IL","17079977300","=""17079977300""","62100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17079977400","IL","17079977400","=""17079977400""","51100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17079977500","IL","17079977500","=""17079977500""","63300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17081050100","IL","17081050100","=""17081050100""","58100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17081050200","IL","17081050200","=""17081050200""","57600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17081050300","IL","17081050300","=""17081050300""","59000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17081050400","IL","17081050400","=""17081050400""","59300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17081050500","IL","17081050500","=""17081050500""","48500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17081050600","IL","17081050600","=""17081050600""","60400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17081050700","IL","17081050700","=""17081050700""","56500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17081050800","IL","17081050800","=""17081050800""","60400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17081050900","IL","17081050900","=""17081050900""","45100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17081051000","IL","17081051000","=""17081051000""","48000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17081051100","IL","17081051100","=""17081051100""","51100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17083010100","IL","17083010100","=""17083010100""","63100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17083010200","IL","17083010200","=""17083010200""","67100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17083010300","IL","17083010300","=""17083010300""","68600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17083010401","IL","17083010401","=""17083010401""","64100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17083010402","IL","17083010402","=""17083010402""","60600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17083010500","IL","17083010500","=""17083010500""","60100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17085020101","IL","17085020101","=""17085020101""","63800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17085020102","IL","17085020102","=""17085020102""","55000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17085020200","IL","17085020200","=""17085020200""","59400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17085020300","IL","17085020300","=""17085020300""","60200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17085020401","IL","17085020401","=""17085020401""","70200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17085020402","IL","17085020402","=""17085020402""","50900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17085020500","IL","17085020500","=""17085020500""","51600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17087977600","IL","17087977600","=""17087977600""","61800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17087977700","IL","17087977700","=""17087977700""","57600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17087977800","IL","17087977800","=""17087977800""","49700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17087980000","IL","17087980000","=""17087980000""","N/A","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089850101","IL","17089850101","=""17089850101""","65200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089850103","IL","17089850103","=""17089850103""","86800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089850105","IL","17089850105","=""17089850105""","81400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089850106","IL","17089850106","=""17089850106""","84600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089850201","IL","17089850201","=""17089850201""","63200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089850202","IL","17089850202","=""17089850202""","60800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089850301","IL","17089850301","=""17089850301""","62200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089850302","IL","17089850302","=""17089850302""","57300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089850400","IL","17089850400","=""17089850400""","63500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089850500","IL","17089850500","=""17089850500""","65400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089850600","IL","17089850600","=""17089850600""","80000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089850703","IL","17089850703","=""17089850703""","80200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089850704","IL","17089850704","=""17089850704""","48300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089850705","IL","17089850705","=""17089850705""","80800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089850706","IL","17089850706","=""17089850706""","63500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089850707","IL","17089850707","=""17089850707""","75300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089850708","IL","17089850708","=""17089850708""","79900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089850709","IL","17089850709","=""17089850709""","90300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089850710","IL","17089850710","=""17089850710""","75000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089850711","IL","17089850711","=""17089850711""","104500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089850800","IL","17089850800","=""17089850800""","62600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089851000","IL","17089851000","=""17089851000""","57400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089851101","IL","17089851101","=""17089851101""","59000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089851102","IL","17089851102","=""17089851102""","65000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089851301","IL","17089851301","=""17089851301""","52000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089851302","IL","17089851302","=""17089851302""","59700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089851400","IL","17089851400","=""17089851400""","62500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089851500","IL","17089851500","=""17089851500""","59700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089851600","IL","17089851600","=""17089851600""","57200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089851801","IL","17089851801","=""17089851801""","70500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089851904","IL","17089851904","=""17089851904""","69300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089851907","IL","17089851907","=""17089851907""","79000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089851908","IL","17089851908","=""17089851908""","62500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089851909","IL","17089851909","=""17089851909""","71300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089851910","IL","17089851910","=""17089851910""","70200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089851911","IL","17089851911","=""17089851911""","97800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089851912","IL","17089851912","=""17089851912""","76700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089851913","IL","17089851913","=""17089851913""","76400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852001","IL","17089852001","=""17089852001""","71800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852002","IL","17089852002","=""17089852002""","74700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852004","IL","17089852004","=""17089852004""","92800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852005","IL","17089852005","=""17089852005""","84900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852101","IL","17089852101","=""17089852101""","101300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852103","IL","17089852103","=""17089852103""","95700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852104","IL","17089852104","=""17089852104""","96000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852201","IL","17089852201","=""17089852201""","70100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852203","IL","17089852203","=""17089852203""","68800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852204","IL","17089852204","=""17089852204""","95500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852300","IL","17089852300","=""17089852300""","57800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852403","IL","17089852403","=""17089852403""","75700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852404","IL","17089852404","=""17089852404""","108700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852405","IL","17089852405","=""17089852405""","78000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852406","IL","17089852406","=""17089852406""","94500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852407","IL","17089852407","=""17089852407""","117600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852408","IL","17089852408","=""17089852408""","81800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852500","IL","17089852500","=""17089852500""","73000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852606","IL","17089852606","=""17089852606""","92200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852607","IL","17089852607","=""17089852607""","84000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852608","IL","17089852608","=""17089852608""","83100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852700","IL","17089852700","=""17089852700""","68800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852803","IL","17089852803","=""17089852803""","73100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852805","IL","17089852805","=""17089852805""","78800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852806","IL","17089852806","=""17089852806""","92200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852807","IL","17089852807","=""17089852807""","94300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852808","IL","17089852808","=""17089852808""","78600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852903","IL","17089852903","=""17089852903""","66300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852904","IL","17089852904","=""17089852904""","52800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852905","IL","17089852905","=""17089852905""","52000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852906","IL","17089852906","=""17089852906""","66100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089852907","IL","17089852907","=""17089852907""","59300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089853001","IL","17089853001","=""17089853001""","65100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089853004","IL","17089853004","=""17089853004""","56800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089853005","IL","17089853005","=""17089853005""","56100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089853006","IL","17089853006","=""17089853006""","59900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089853007","IL","17089853007","=""17089853007""","60100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089853008","IL","17089853008","=""17089853008""","64000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089853100","IL","17089853100","=""17089853100""","61600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089853200","IL","17089853200","=""17089853200""","53500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089853300","IL","17089853300","=""17089853300""","59000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089853401","IL","17089853401","=""17089853401""","59800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089853402","IL","17089853402","=""17089853402""","54900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089853500","IL","17089853500","=""17089853500""","61100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089853601","IL","17089853601","=""17089853601""","58800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089853602","IL","17089853602","=""17089853602""","52300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089853900","IL","17089853900","=""17089853900""","68500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089854001","IL","17089854001","=""17089854001""","69700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089854002","IL","17089854002","=""17089854002""","61500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089854100","IL","17089854100","=""17089854100""","60600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089854200","IL","17089854200","=""17089854200""","58100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089854301","IL","17089854301","=""17089854301""","59800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089854302","IL","17089854302","=""17089854302""","59000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089854401","IL","17089854401","=""17089854401""","51000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089854402","IL","17089854402","=""17089854402""","58300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089854403","IL","17089854403","=""17089854403""","64500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089854504","IL","17089854504","=""17089854504""","78500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089854505","IL","17089854505","=""17089854505""","97100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089854506","IL","17089854506","=""17089854506""","94500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089854507","IL","17089854507","=""17089854507""","88500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089854508","IL","17089854508","=""17089854508""","84700","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089854509","IL","17089854509","=""17089854509""","84300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089854600","IL","17089854600","=""17089854600""","55100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089854700","IL","17089854700","=""17089854700""","52400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089854800","IL","17089854800","=""17089854800""","88300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17089854900","IL","17089854900","=""17089854900""","60400","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17091010100","IL","17091010100","=""17091010100""","62500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17091010201","IL","17091010201","=""17091010201""","72900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17091010203","IL","17091010203","=""17091010203""","61100","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17091010204","IL","17091010204","=""17091010204""","58900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17091010300","IL","17091010300","=""17091010300""","65600","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17091010400","IL","17091010400","=""17091010400""","75500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17091010500","IL","17091010500","=""17091010500""","71000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17091010601","IL","17091010601","=""17091010601""","79300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17091010602","IL","17091010602","=""17091010602""","62900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17091010701","IL","17091010701","=""17091010701""","71500","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17091010702","IL","17091010702","=""17091010702""","52800","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17091010800","IL","17091010800","=""17091010800""","58000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17091010900","IL","17091010900","=""17091010900""","55200","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17091011000","IL","17091011000","=""17091011000""","45300","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17091011100","IL","17091011100","=""17091011100""","57000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17091011200","IL","17091011200","=""17091011200""","64000","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
"Census Tract","17091011300","IL","17091011300","=""17091011300""","59900","2020","2020","PolicyMap, QI, BLS, and Census","Illinois (State)"
