Geography Type Description,Geography Name,Sits in State,GeoID,Formatted GeoID,Jobs within 45 Minutes Auto Travel Time,Data Time Period,Geographic Vintage,Data Source,Selected Location
GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,d5ar,TimeFrame,GeoVintage,Source,Location
Block Group,1.7019E+11,IL,1.7019E+11,170190012015,25179,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190012031,26005,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190012032,22342,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190012033,22331,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190012034,24326,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190012041,20219,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190012051,19683,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190012052,17104,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190012053,17656,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190012061,19428,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190012062,17503,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190013011,27781,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190013012,26540,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190013013,28353,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190013014,24987,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190013015,24996,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190013021,25560,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190013022,21993,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190014001,33813,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190014002,18143,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190053001,29062,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190053002,28716,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190053003,32329,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190053004,32012,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190054011,26531,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190054012,27929,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190054013,27691,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190054014,26445,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190054015,28109,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190054021,22092,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190054022,19032,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190054023,21407,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190055001,30743,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190055002,24674,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190055003,24641,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190055004,29289,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190055005,30655,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190056001,23392,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190056002,24843,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190056003,28254,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190056004,27641,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190056005,21875,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190057011,23943,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190057012,26358,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190057013,25320,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190057014,23000,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190057021,24618,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190058001,33885,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190058002,31406,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190058003,32631,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190058004,29173,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190058005,26069,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190059001,32709,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190059002,32854,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190059003,30076,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190060001,30699,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190060002,21081,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190101001,8393,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190101002,8017,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190101003,9268,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190101004,10043,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190101005,7776,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190102041,9057,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190102042,11201,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190102043,8659,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190102044,10438,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190102045,12553,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190103001,10148,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190103002,7921,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190104001,5826,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190104002,7063,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190104003,6085,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190104004,4704,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190104005,12543,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190105001,5929,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190105002,5355,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190105003,7587,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190105004,7263,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190106011,16054,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190106012,19287,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190106013,13941,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190106031,18042,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190106032,17152,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190106033,18777,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190106041,14886,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190106042,19390,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190107001,8261,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190107002,11197,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190107003,14740,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190107004,15570,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190107005,14173,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190107006,10633,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190108001,8789,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190108002,8868,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190108003,9029,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190108004,6577,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190108005,3189,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190109001,12733,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190109002,9951,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190109003,12039,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190109004,13003,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190109005,13402,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190109006,6770,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190109007,5238,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190109008,7329,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190110001,37367,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190110002,34808,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190110003,33925,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190110004,34472,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190110005,34316,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190111001,30628,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190111002,33627,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7019E+11,IL,1.7019E+11,170190111003,33915,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219581001,6417,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219581002,6558,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219581003,10612,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219582001,7929,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219582002,7882,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219582003,7562,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219582004,6195,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219583001,9093,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219583002,9003,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219583003,8571,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219583004,8994,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219584001,9107,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219584002,8972,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219584003,9027,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219584004,8666,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219584005,9112,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219585001,8815,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219585002,8762,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219585003,8583,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219586001,7307,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219586002,2414,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219586003,2979,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219587001,5714,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219587002,4164,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219587003,3990,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219587004,4461,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219588001,4576,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219588002,4643,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219588003,4768,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219589001,3992,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219589002,4623,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219589003,4289,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219590001,6954,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219590002,2312,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219590003,2802,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219590004,1184,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7022E+11,IL,1.7022E+11,170219590005,7736,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70231E+11,IL,1.70231E+11,170230601001,966,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70231E+11,IL,1.70231E+11,170230601002,1318,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70231E+11,IL,1.70231E+11,170230601003,867,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70231E+11,IL,1.70231E+11,170230601004,1002,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70231E+11,IL,1.70231E+11,170230601005,684,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70231E+11,IL,1.70231E+11,170230601006,1257,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70231E+11,IL,1.70231E+11,170230602001,2195,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70231E+11,IL,1.70231E+11,170230602002,2635,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70231E+11,IL,1.70231E+11,170230602003,2641,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70231E+11,IL,1.70231E+11,170230602004,2753,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70231E+11,IL,1.70231E+11,170230602005,2414,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70231E+11,IL,1.70231E+11,170230603001,2723,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70231E+11,IL,1.70231E+11,170230603002,2261,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70231E+11,IL,1.70231E+11,170230603003,2540,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70231E+11,IL,1.70231E+11,170230603004,3270,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70231E+11,IL,1.70231E+11,170230603005,3424,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70231E+11,IL,1.70231E+11,170230603006,3246,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70231E+11,IL,1.70231E+11,170230603007,3214,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70231E+11,IL,1.70231E+11,170230604001,3503,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70231E+11,IL,1.70231E+11,170230604002,1812,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.7026E+11,IL,1.7026E+11,170259719001,1192,2021,2010,EPA Smart Location Database,Illinois (State)
