"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Amount Spent per Household on All Household Expenses","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Census Tract","48217960502","TX","48217960502","=""48217960502""","59600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48217960600","TX","48217960600","=""48217960600""","45800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48217960700","TX","48217960700","=""48217960700""","61600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48217960800","TX","48217960800","=""48217960800""","59000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48217960900","TX","48217960900","=""48217960900""","47300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48217961000","TX","48217961000","=""48217961000""","54000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48217961100","TX","48217961100","=""48217961100""","59400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48217961400","TX","48217961400","=""48217961400""","52300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48219950100","TX","48219950100","=""48219950100""","52200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48219950200","TX","48219950200","=""48219950200""","62200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48219950300","TX","48219950300","=""48219950300""","57000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48219950400","TX","48219950400","=""48219950400""","44600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48219950500","TX","48219950500","=""48219950500""","57900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48219950600","TX","48219950600","=""48219950600""","62700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48219950700","TX","48219950700","=""48219950700""","62300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48221160100","TX","48221160100","=""48221160100""","57400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48221160204","TX","48221160204","=""48221160204""","62000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48221160206","TX","48221160206","=""48221160206""","60400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48221160210","TX","48221160210","=""48221160210""","78200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48221160211","TX","48221160211","=""48221160211""","58800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48221160212","TX","48221160212","=""48221160212""","60300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48221160213","TX","48221160213","=""48221160213""","73500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48221160214","TX","48221160214","=""48221160214""","75000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48221160215","TX","48221160215","=""48221160215""","45700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48221160216","TX","48221160216","=""48221160216""","66000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48221160217","TX","48221160217","=""48221160217""","61200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48221160218","TX","48221160218","=""48221160218""","83500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48221160302","TX","48221160302","=""48221160302""","61800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48221160303","TX","48221160303","=""48221160303""","59400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48223950100","TX","48223950100","=""48223950100""","57800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48223950200","TX","48223950200","=""48223950200""","59200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48223950301","TX","48223950301","=""48223950301""","64800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48223950302","TX","48223950302","=""48223950302""","68100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48223950401","TX","48223950401","=""48223950401""","58400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48223950402","TX","48223950402","=""48223950402""","53400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48223950500","TX","48223950500","=""48223950500""","49800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48223950600","TX","48223950600","=""48223950600""","52500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48223950700","TX","48223950700","=""48223950700""","56700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48223950800","TX","48223950800","=""48223950800""","61800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48225950101","TX","48225950101","=""48225950101""","46600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48225950102","TX","48225950102","=""48225950102""","57200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48225950200","TX","48225950200","=""48225950200""","54300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48225950300","TX","48225950300","=""48225950300""","49900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48225950400","TX","48225950400","=""48225950400""","43900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48225950500","TX","48225950500","=""48225950500""","52100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48225950600","TX","48225950600","=""48225950600""","45900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48225950700","TX","48225950700","=""48225950700""","53700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48227950100","TX","48227950100","=""48227950100""","65700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48227950200","TX","48227950200","=""48227950200""","58200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48227950300","TX","48227950300","=""48227950300""","42200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48227950400","TX","48227950400","=""48227950400""","47300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48227950500","TX","48227950500","=""48227950500""","51800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48227950600","TX","48227950600","=""48227950600""","61300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48227950700","TX","48227950700","=""48227950700""","58100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48227950801","TX","48227950801","=""48227950801""","60300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48227950802","TX","48227950802","=""48227950802""","55600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48227950900","TX","48227950900","=""48227950900""","71500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48229950300","TX","48229950300","=""48229950300""","43700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48231960100","TX","48231960100","=""48231960100""","57300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48231960200","TX","48231960200","=""48231960200""","58400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48231960300","TX","48231960300","=""48231960300""","62300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48231960400","TX","48231960400","=""48231960400""","65100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48231960500","TX","48231960500","=""48231960500""","56100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48231960600","TX","48231960600","=""48231960600""","46500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48231960700","TX","48231960700","=""48231960700""","61500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48231960800","TX","48231960800","=""48231960800""","43800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48231960900","TX","48231960900","=""48231960900""","41400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48231961000","TX","48231961000","=""48231961000""","54000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48231961101","TX","48231961101","=""48231961101""","72900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48231961102","TX","48231961102","=""48231961102""","73600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48231961200","TX","48231961200","=""48231961200""","64000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48231961300","TX","48231961300","=""48231961300""","56600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48231961401","TX","48231961401","=""48231961401""","63500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48231961402","TX","48231961402","=""48231961402""","73700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48231961501","TX","48231961501","=""48231961501""","78300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48231961502","TX","48231961502","=""48231961502""","74700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48231961503","TX","48231961503","=""48231961503""","57500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48231961600","TX","48231961600","=""48231961600""","51200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48231961700","TX","48231961700","=""48231961700""","52400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48233950200","TX","48233950200","=""48233950200""","53800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48233950501","TX","48233950501","=""48233950501""","60200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48233950502","TX","48233950502","=""48233950502""","62000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48233950600","TX","48233950600","=""48233950600""","56800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48233950700","TX","48233950700","=""48233950700""","44800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48233950800","TX","48233950800","=""48233950800""","44700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48233950900","TX","48233950900","=""48233950900""","57600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48233951000","TX","48233951000","=""48233951000""","73000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48235950100","TX","48235950100","=""48235950100""","55700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48237950100","TX","48237950100","=""48237950100""","67600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48237950300","TX","48237950300","=""48237950300""","50100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48237950500","TX","48237950500","=""48237950500""","55500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48239950100","TX","48239950100","=""48239950100""","59600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48239950200","TX","48239950200","=""48239950200""","53700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48239950300","TX","48239950300","=""48239950300""","65800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48241950101","TX","48241950101","=""48241950101""","64500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48241950102","TX","48241950102","=""48241950102""","61800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48241950200","TX","48241950200","=""48241950200""","49200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48241950300","TX","48241950300","=""48241950300""","45600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48241950400","TX","48241950400","=""48241950400""","49800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48241950500","TX","48241950500","=""48241950500""","51200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48241950600","TX","48241950600","=""48241950600""","41500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48241950701","TX","48241950701","=""48241950701""","65100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48241950702","TX","48241950702","=""48241950702""","55600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48241950800","TX","48241950800","=""48241950800""","52900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48243950100","TX","48243950100","=""48243950100""","48200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245000101","TX","48245000101","=""48245000101""","59900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245000102","TX","48245000102","=""48245000102""","51000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245000103","TX","48245000103","=""48245000103""","45900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245000200","TX","48245000200","=""48245000200""","58200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245000304","TX","48245000304","=""48245000304""","57700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245000306","TX","48245000306","=""48245000306""","62600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245000307","TX","48245000307","=""48245000307""","57500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245000309","TX","48245000309","=""48245000309""","60900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245000310","TX","48245000310","=""48245000310""","65000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245000311","TX","48245000311","=""48245000311""","85500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245000312","TX","48245000312","=""48245000312""","68300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245000313","TX","48245000313","=""48245000313""","45900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245000314","TX","48245000314","=""48245000314""","87100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245000400","TX","48245000400","=""48245000400""","59800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245000500","TX","48245000500","=""48245000500""","45200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245000600","TX","48245000600","=""48245000600""","46900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245000700","TX","48245000700","=""48245000700""","39300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245000900","TX","48245000900","=""48245000900""","42000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245001100","TX","48245001100","=""48245001100""","54800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245001200","TX","48245001200","=""48245001200""","50900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245001301","TX","48245001301","=""48245001301""","49300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245001302","TX","48245001302","=""48245001302""","60500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245001303","TX","48245001303","=""48245001303""","70300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245001700","TX","48245001700","=""48245001700""","51000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245001900","TX","48245001900","=""48245001900""","47200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245002000","TX","48245002000","=""48245002000""","45300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245002100","TX","48245002100","=""48245002100""","42800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245002200","TX","48245002200","=""48245002200""","45900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245002300","TX","48245002300","=""48245002300""","45600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245002400","TX","48245002400","=""48245002400""","44100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245002500","TX","48245002500","=""48245002500""","47000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245002600","TX","48245002600","=""48245002600""","43200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245005100","TX","48245005100","=""48245005100""","47600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245005400","TX","48245005400","=""48245005400""","49600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245005500","TX","48245005500","=""48245005500""","53100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245005600","TX","48245005600","=""48245005600""","52700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245005900","TX","48245005900","=""48245005900""","41800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245006100","TX","48245006100","=""48245006100""","40100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245006300","TX","48245006300","=""48245006300""","47100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245006400","TX","48245006400","=""48245006400""","43600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245006500","TX","48245006500","=""48245006500""","52000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245006600","TX","48245006600","=""48245006600""","43100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245006700","TX","48245006700","=""48245006700""","51900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245006800","TX","48245006800","=""48245006800""","50500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245006900","TX","48245006900","=""48245006900""","61100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245007002","TX","48245007002","=""48245007002""","47600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245007003","TX","48245007003","=""48245007003""","43600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245007004","TX","48245007004","=""48245007004""","47400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245007100","TX","48245007100","=""48245007100""","49800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245010100","TX","48245010100","=""48245010100""","50200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245010200","TX","48245010200","=""48245010200""","62800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245010300","TX","48245010300","=""48245010300""","55300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245010400","TX","48245010400","=""48245010400""","64100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245010500","TX","48245010500","=""48245010500""","56600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245010600","TX","48245010600","=""48245010600""","59200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245010700","TX","48245010700","=""48245010700""","65400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245010800","TX","48245010800","=""48245010800""","63700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245010901","TX","48245010901","=""48245010901""","66300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245010902","TX","48245010902","=""48245010902""","80900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245011001","TX","48245011001","=""48245011001""","67300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245011002","TX","48245011002","=""48245011002""","70000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245011101","TX","48245011101","=""48245011101""","66500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245011102","TX","48245011102","=""48245011102""","55600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245011204","TX","48245011204","=""48245011204""","73300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245011205","TX","48245011205","=""48245011205""","62300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245011303","TX","48245011303","=""48245011303""","71700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245011304","TX","48245011304","=""48245011304""","60900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245011401","TX","48245011401","=""48245011401""","62100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245011402","TX","48245011402","=""48245011402""","77800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245011500","TX","48245011500","=""48245011500""","69200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245011600","TX","48245011600","=""48245011600""","71000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245011700","TX","48245011700","=""48245011700""","46000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245011800","TX","48245011800","=""48245011800""","44000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245980000","TX","48245980000","=""48245980000""","N/A","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245980200","TX","48245980200","=""48245980200""","N/A","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245980300","TX","48245980300","=""48245980300""","N/A","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48245990000","TX","48245990000","=""48245990000""","N/A","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48247950200","TX","48247950200","=""48247950200""","50700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48247950400","TX","48247950400","=""48247950400""","48900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48249950101","TX","48249950101","=""48249950101""","60400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48249950102","TX","48249950102","=""48249950102""","62400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48249950201","TX","48249950201","=""48249950201""","52800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48249950202","TX","48249950202","=""48249950202""","66000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48249950301","TX","48249950301","=""48249950301""","53700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48249950302","TX","48249950302","=""48249950302""","58200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48249950303","TX","48249950303","=""48249950303""","75000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48249950400","TX","48249950400","=""48249950400""","59200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48249950500","TX","48249950500","=""48249950500""","51300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48249950600","TX","48249950600","=""48249950600""","43100","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48249950700","TX","48249950700","=""48249950700""","52700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130100","TX","48251130100","=""48251130100""","65900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130205","TX","48251130205","=""48251130205""","60400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130210","TX","48251130210","=""48251130210""","68400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130211","TX","48251130211","=""48251130211""","74000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130212","TX","48251130212","=""48251130212""","59700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130213","TX","48251130213","=""48251130213""","54700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130214","TX","48251130214","=""48251130214""","59900","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130215","TX","48251130215","=""48251130215""","77200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130216","TX","48251130216","=""48251130216""","72500","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130217","TX","48251130217","=""48251130217""","66200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130218","TX","48251130218","=""48251130218""","59000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130219","TX","48251130219","=""48251130219""","70700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130220","TX","48251130220","=""48251130220""","74200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130221","TX","48251130221","=""48251130221""","72800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130222","TX","48251130222","=""48251130222""","58400","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130302","TX","48251130302","=""48251130302""","52000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130303","TX","48251130303","=""48251130303""","52300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130304","TX","48251130304","=""48251130304""","60200","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130405","TX","48251130405","=""48251130405""","76600","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130406","TX","48251130406","=""48251130406""","74700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130411","TX","48251130411","=""48251130411""","58700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130412","TX","48251130412","=""48251130412""","68300","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130413","TX","48251130413","=""48251130413""","59800","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130414","TX","48251130414","=""48251130414""","60000","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
"Census Tract","48251130415","TX","48251130415","=""48251130415""","59700","2020","2020","PolicyMap, QI, BLS, and Census","Texas (State)"
