"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Avg. Vehicles per Household","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Census Tract","48201340800","TX","48201340800","=""48201340800""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201340900","TX","48201340900","=""48201340900""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201341001","TX","48201341001","=""48201341001""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201341002","TX","48201341002","=""48201341002""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201341101","TX","48201341101","=""48201341101""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201341102","TX","48201341102","=""48201341102""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201341201","TX","48201341201","=""48201341201""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201341203","TX","48201341203","=""48201341203""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201341204","TX","48201341204","=""48201341204""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201341302","TX","48201341302","=""48201341302""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201341303","TX","48201341303","=""48201341303""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201341304","TX","48201341304","=""48201341304""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201341400","TX","48201341400","=""48201341400""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201341501","TX","48201341501","=""48201341501""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201341502","TX","48201341502","=""48201341502""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201341600","TX","48201341600","=""48201341600""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201341700","TX","48201341700","=""48201341700""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201341800","TX","48201341800","=""48201341800""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201342001","TX","48201342001","=""48201342001""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201342002","TX","48201342002","=""48201342002""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201342100","TX","48201342100","=""48201342100""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201342200","TX","48201342200","=""48201342200""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201342300","TX","48201342300","=""48201342300""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201342400","TX","48201342400","=""48201342400""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201342500","TX","48201342500","=""48201342500""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201342700","TX","48201342700","=""48201342700""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201342801","TX","48201342801","=""48201342801""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201342802","TX","48201342802","=""48201342802""","2.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201342900","TX","48201342900","=""48201342900""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201343000","TX","48201343000","=""48201343000""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201343100","TX","48201343100","=""48201343100""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201343200","TX","48201343200","=""48201343200""","2.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201343301","TX","48201343301","=""48201343301""","2.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201343302","TX","48201343302","=""48201343302""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201343601","TX","48201343601","=""48201343601""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201343602","TX","48201343602","=""48201343602""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201343700","TX","48201343700","=""48201343700""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201350101","TX","48201350101","=""48201350101""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201350102","TX","48201350102","=""48201350102""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201350103","TX","48201350103","=""48201350103""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201350104","TX","48201350104","=""48201350104""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201350201","TX","48201350201","=""48201350201""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201350202","TX","48201350202","=""48201350202""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201350300","TX","48201350300","=""48201350300""","2.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201350400","TX","48201350400","=""48201350400""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201350500","TX","48201350500","=""48201350500""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201350601","TX","48201350601","=""48201350601""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201350603","TX","48201350603","=""48201350603""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201350604","TX","48201350604","=""48201350604""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201350700","TX","48201350700","=""48201350700""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201350801","TX","48201350801","=""48201350801""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201350803","TX","48201350803","=""48201350803""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201350804","TX","48201350804","=""48201350804""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201410101","TX","48201410101","=""48201410101""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201410102","TX","48201410102","=""48201410102""","1.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201410201","TX","48201410201","=""48201410201""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201410202","TX","48201410202","=""48201410202""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201410300","TX","48201410300","=""48201410300""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201410401","TX","48201410401","=""48201410401""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201410402","TX","48201410402","=""48201410402""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201410501","TX","48201410501","=""48201410501""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201410502","TX","48201410502","=""48201410502""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201410601","TX","48201410601","=""48201410601""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201410602","TX","48201410602","=""48201410602""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201410703","TX","48201410703","=""48201410703""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201410704","TX","48201410704","=""48201410704""","1.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201410705","TX","48201410705","=""48201410705""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201410706","TX","48201410706","=""48201410706""","1.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201410801","TX","48201410801","=""48201410801""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201410802","TX","48201410802","=""48201410802""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201410900","TX","48201410900","=""48201410900""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201411001","TX","48201411001","=""48201411001""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201411002","TX","48201411002","=""48201411002""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201411003","TX","48201411003","=""48201411003""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201411100","TX","48201411100","=""48201411100""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201411200","TX","48201411200","=""48201411200""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201411301","TX","48201411301","=""48201411301""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201411302","TX","48201411302","=""48201411302""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201411400","TX","48201411400","=""48201411400""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201411503","TX","48201411503","=""48201411503""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201411504","TX","48201411504","=""48201411504""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201411505","TX","48201411505","=""48201411505""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201411506","TX","48201411506","=""48201411506""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201411507","TX","48201411507","=""48201411507""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201411600","TX","48201411600","=""48201411600""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201411700","TX","48201411700","=""48201411700""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201411801","TX","48201411801","=""48201411801""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201411802","TX","48201411802","=""48201411802""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201411901","TX","48201411901","=""48201411901""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201411902","TX","48201411902","=""48201411902""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201412000","TX","48201412000","=""48201412000""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201412201","TX","48201412201","=""48201412201""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201412202","TX","48201412202","=""48201412202""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201412300","TX","48201412300","=""48201412300""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201412400","TX","48201412400","=""48201412400""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201412500","TX","48201412500","=""48201412500""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201412600","TX","48201412600","=""48201412600""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201412700","TX","48201412700","=""48201412700""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201412800","TX","48201412800","=""48201412800""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201412901","TX","48201412901","=""48201412901""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201412902","TX","48201412902","=""48201412902""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201413000","TX","48201413000","=""48201413000""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201413100","TX","48201413100","=""48201413100""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201413203","TX","48201413203","=""48201413203""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201413204","TX","48201413204","=""48201413204""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201413205","TX","48201413205","=""48201413205""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201413206","TX","48201413206","=""48201413206""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201413301","TX","48201413301","=""48201413301""","1.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201413302","TX","48201413302","=""48201413302""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201420100","TX","48201420100","=""48201420100""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201420200","TX","48201420200","=""48201420200""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201420300","TX","48201420300","=""48201420300""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201420400","TX","48201420400","=""48201420400""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201420500","TX","48201420500","=""48201420500""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201420600","TX","48201420600","=""48201420600""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201420700","TX","48201420700","=""48201420700""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201420800","TX","48201420800","=""48201420800""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201420900","TX","48201420900","=""48201420900""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201421000","TX","48201421000","=""48201421000""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201421101","TX","48201421101","=""48201421101""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201421103","TX","48201421103","=""48201421103""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201421104","TX","48201421104","=""48201421104""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201421203","TX","48201421203","=""48201421203""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201421204","TX","48201421204","=""48201421204""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201421205","TX","48201421205","=""48201421205""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201421206","TX","48201421206","=""48201421206""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201421301","TX","48201421301","=""48201421301""","1.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201421302","TX","48201421302","=""48201421302""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201421401","TX","48201421401","=""48201421401""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201421402","TX","48201421402","=""48201421402""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201421403","TX","48201421403","=""48201421403""","1.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201421501","TX","48201421501","=""48201421501""","1.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201421502","TX","48201421502","=""48201421502""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201421601","TX","48201421601","=""48201421601""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201421602","TX","48201421602","=""48201421602""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201421700","TX","48201421700","=""48201421700""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201421801","TX","48201421801","=""48201421801""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201421802","TX","48201421802","=""48201421802""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201421900","TX","48201421900","=""48201421900""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201422000","TX","48201422000","=""48201422000""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201422100","TX","48201422100","=""48201422100""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201422200","TX","48201422200","=""48201422200""","1.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201422302","TX","48201422302","=""48201422302""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201422303","TX","48201422303","=""48201422303""","0.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201422304","TX","48201422304","=""48201422304""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201422403","TX","48201422403","=""48201422403""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201422404","TX","48201422404","=""48201422404""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201422405","TX","48201422405","=""48201422405""","0.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201422406","TX","48201422406","=""48201422406""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201422501","TX","48201422501","=""48201422501""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201422502","TX","48201422502","=""48201422502""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201422601","TX","48201422601","=""48201422601""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201422602","TX","48201422602","=""48201422602""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201422701","TX","48201422701","=""48201422701""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201422702","TX","48201422702","=""48201422702""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201422800","TX","48201422800","=""48201422800""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201422900","TX","48201422900","=""48201422900""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201423001","TX","48201423001","=""48201423001""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201423002","TX","48201423002","=""48201423002""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201423100","TX","48201423100","=""48201423100""","1.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201423201","TX","48201423201","=""48201423201""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201423203","TX","48201423203","=""48201423203""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201423204","TX","48201423204","=""48201423204""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201423301","TX","48201423301","=""48201423301""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201423303","TX","48201423303","=""48201423303""","0.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201423304","TX","48201423304","=""48201423304""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201423401","TX","48201423401","=""48201423401""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201423402","TX","48201423402","=""48201423402""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201423500","TX","48201423500","=""48201423500""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201423600","TX","48201423600","=""48201423600""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201430101","TX","48201430101","=""48201430101""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201430102","TX","48201430102","=""48201430102""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201430200","TX","48201430200","=""48201430200""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201430300","TX","48201430300","=""48201430300""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201430400","TX","48201430400","=""48201430400""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201430500","TX","48201430500","=""48201430500""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201430600","TX","48201430600","=""48201430600""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201430700","TX","48201430700","=""48201430700""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201430800","TX","48201430800","=""48201430800""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201430900","TX","48201430900","=""48201430900""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431001","TX","48201431001","=""48201431001""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431002","TX","48201431002","=""48201431002""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431101","TX","48201431101","=""48201431101""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431102","TX","48201431102","=""48201431102""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431203","TX","48201431203","=""48201431203""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431204","TX","48201431204","=""48201431204""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431205","TX","48201431205","=""48201431205""","0.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431206","TX","48201431206","=""48201431206""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431302","TX","48201431302","=""48201431302""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431303","TX","48201431303","=""48201431303""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431304","TX","48201431304","=""48201431304""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431401","TX","48201431401","=""48201431401""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431403","TX","48201431403","=""48201431403""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431404","TX","48201431404","=""48201431404""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431503","TX","48201431503","=""48201431503""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431504","TX","48201431504","=""48201431504""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431505","TX","48201431505","=""48201431505""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431506","TX","48201431506","=""48201431506""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431600","TX","48201431600","=""48201431600""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431701","TX","48201431701","=""48201431701""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431702","TX","48201431702","=""48201431702""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431801","TX","48201431801","=""48201431801""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431803","TX","48201431803","=""48201431803""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431804","TX","48201431804","=""48201431804""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431901","TX","48201431901","=""48201431901""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201431902","TX","48201431902","=""48201431902""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432003","TX","48201432003","=""48201432003""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432004","TX","48201432004","=""48201432004""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432005","TX","48201432005","=""48201432005""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432006","TX","48201432006","=""48201432006""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432101","TX","48201432101","=""48201432101""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432102","TX","48201432102","=""48201432102""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432200","TX","48201432200","=""48201432200""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432301","TX","48201432301","=""48201432301""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432302","TX","48201432302","=""48201432302""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432303","TX","48201432303","=""48201432303""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432401","TX","48201432401","=""48201432401""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432402","TX","48201432402","=""48201432402""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432501","TX","48201432501","=""48201432501""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432502","TX","48201432502","=""48201432502""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432600","TX","48201432600","=""48201432600""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432703","TX","48201432703","=""48201432703""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432704","TX","48201432704","=""48201432704""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432705","TX","48201432705","=""48201432705""","1.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432706","TX","48201432706","=""48201432706""","0.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432803","TX","48201432803","=""48201432803""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432804","TX","48201432804","=""48201432804""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432805","TX","48201432805","=""48201432805""","1.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432806","TX","48201432806","=""48201432806""","0.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432901","TX","48201432901","=""48201432901""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432903","TX","48201432903","=""48201432903""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201432904","TX","48201432904","=""48201432904""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201433003","TX","48201433003","=""48201433003""","1.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201433004","TX","48201433004","=""48201433004""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201433005","TX","48201433005","=""48201433005""","1.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201433006","TX","48201433006","=""48201433006""","1.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201433007","TX","48201433007","=""48201433007""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201433100","TX","48201433100","=""48201433100""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201433201","TX","48201433201","=""48201433201""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201433202","TX","48201433202","=""48201433202""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201433300","TX","48201433300","=""48201433300""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201433400","TX","48201433400","=""48201433400""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201433503","TX","48201433503","=""48201433503""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201433504","TX","48201433504","=""48201433504""","1.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201433505","TX","48201433505","=""48201433505""","0.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201433506","TX","48201433506","=""48201433506""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201433507","TX","48201433507","=""48201433507""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201433601","TX","48201433601","=""48201433601""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201433602","TX","48201433602","=""48201433602""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201440101","TX","48201440101","=""48201440101""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201440102","TX","48201440102","=""48201440102""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201450100","TX","48201450100","=""48201450100""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201450200","TX","48201450200","=""48201450200""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201450301","TX","48201450301","=""48201450301""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201450302","TX","48201450302","=""48201450302""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201450401","TX","48201450401","=""48201450401""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201450402","TX","48201450402","=""48201450402""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201450500","TX","48201450500","=""48201450500""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201450600","TX","48201450600","=""48201450600""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201450700","TX","48201450700","=""48201450700""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201450801","TX","48201450801","=""48201450801""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201450803","TX","48201450803","=""48201450803""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201450804","TX","48201450804","=""48201450804""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201450900","TX","48201450900","=""48201450900""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201451003","TX","48201451003","=""48201451003""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201451004","TX","48201451004","=""48201451004""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201451005","TX","48201451005","=""48201451005""","N/A","2017-2021","2020","Census","Texas (State)"
