"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Percent Families Receiving Food Stamp/SNAP Benefits","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Census Tract","17043844201","IL","17043844201","=""17043844201""","6.22","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043844202","IL","17043844202","=""17043844202""","0.72","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043844304","IL","17043844304","=""17043844304""","7.58","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043844305","IL","17043844305","=""17043844305""","2.52","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043844306","IL","17043844306","=""17043844306""","29.57","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043844307","IL","17043844307","=""17043844307""","5.69","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043844308","IL","17043844308","=""17043844308""","0.00","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043844309","IL","17043844309","=""17043844309""","4.51","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043844310","IL","17043844310","=""17043844310""","11.29","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043844401","IL","17043844401","=""17043844401""","2.43","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043844402","IL","17043844402","=""17043844402""","8.25","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043844501","IL","17043844501","=""17043844501""","7.54","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043844502","IL","17043844502","=""17043844502""","0.00","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043844601","IL","17043844601","=""17043844601""","1.39","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043844602","IL","17043844602","=""17043844602""","3.05","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043844701","IL","17043844701","=""17043844701""","6.00","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043844702","IL","17043844702","=""17043844702""","0.00","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043844801","IL","17043844801","=""17043844801""","1.73","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043844802","IL","17043844802","=""17043844802""","2.26","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043844901","IL","17043844901","=""17043844901""","3.18","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043844902","IL","17043844902","=""17043844902""","2.43","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845000","IL","17043845000","=""17043845000""","7.12","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845100","IL","17043845100","=""17043845100""","0.00","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845200","IL","17043845200","=""17043845200""","0.67","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845300","IL","17043845300","=""17043845300""","0.47","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845401","IL","17043845401","=""17043845401""","2.87","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845402","IL","17043845402","=""17043845402""","2.17","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845502","IL","17043845502","=""17043845502""","2.09","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845505","IL","17043845505","=""17043845505""","4.72","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845506","IL","17043845506","=""17043845506""","8.42","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845507","IL","17043845507","=""17043845507""","7.01","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845508","IL","17043845508","=""17043845508""","2.72","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845509","IL","17043845509","=""17043845509""","0.46","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845510","IL","17043845510","=""17043845510""","24.11","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845601","IL","17043845601","=""17043845601""","9.38","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845602","IL","17043845602","=""17043845602""","8.61","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845701","IL","17043845701","=""17043845701""","3.65","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845702","IL","17043845702","=""17043845702""","0.00","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845703","IL","17043845703","=""17043845703""","4.40","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845704","IL","17043845704","=""17043845704""","8.95","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845802","IL","17043845802","=""17043845802""","3.44","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845803","IL","17043845803","=""17043845803""","7.09","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845805","IL","17043845805","=""17043845805""","3.16","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845807","IL","17043845807","=""17043845807""","4.16","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845808","IL","17043845808","=""17043845808""","0.55","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845809","IL","17043845809","=""17043845809""","3.72","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845810","IL","17043845810","=""17043845810""","9.02","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845811","IL","17043845811","=""17043845811""","11.47","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845901","IL","17043845901","=""17043845901""","5.74","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043845902","IL","17043845902","=""17043845902""","6.12","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846002","IL","17043846002","=""17043846002""","1.33","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846003","IL","17043846003","=""17043846003""","1.73","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846004","IL","17043846004","=""17043846004""","2.28","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846102","IL","17043846102","=""17043846102""","11.55","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846103","IL","17043846103","=""17043846103""","2.63","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846104","IL","17043846104","=""17043846104""","3.38","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846105","IL","17043846105","=""17043846105""","0.00","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846106","IL","17043846106","=""17043846106""","4.60","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846201","IL","17043846201","=""17043846201""","5.76","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846202","IL","17043846202","=""17043846202""","1.81","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846203","IL","17043846203","=""17043846203""","0.99","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846205","IL","17043846205","=""17043846205""","2.14","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846206","IL","17043846206","=""17043846206""","7.66","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846207","IL","17043846207","=""17043846207""","2.89","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846208","IL","17043846208","=""17043846208""","3.43","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846209","IL","17043846209","=""17043846209""","0.00","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846304","IL","17043846304","=""17043846304""","1.33","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846305","IL","17043846305","=""17043846305""","10.88","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846307","IL","17043846307","=""17043846307""","7.58","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846308","IL","17043846308","=""17043846308""","12.59","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846310","IL","17043846310","=""17043846310""","11.10","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846311","IL","17043846311","=""17043846311""","16.72","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846312","IL","17043846312","=""17043846312""","9.03","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846313","IL","17043846313","=""17043846313""","0.00","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846314","IL","17043846314","=""17043846314""","5.12","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846315","IL","17043846315","=""17043846315""","1.54","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846404","IL","17043846404","=""17043846404""","3.83","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846405","IL","17043846405","=""17043846405""","1.05","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846408","IL","17043846408","=""17043846408""","1.49","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846409","IL","17043846409","=""17043846409""","1.05","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846410","IL","17043846410","=""17043846410""","11.85","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846411","IL","17043846411","=""17043846411""","6.48","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846412","IL","17043846412","=""17043846412""","10.83","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846413","IL","17043846413","=""17043846413""","0.00","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846504","IL","17043846504","=""17043846504""","6.52","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846507","IL","17043846507","=""17043846507""","18.22","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846509","IL","17043846509","=""17043846509""","2.53","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846510","IL","17043846510","=""17043846510""","7.07","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846511","IL","17043846511","=""17043846511""","7.19","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846513","IL","17043846513","=""17043846513""","6.81","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846514","IL","17043846514","=""17043846514""","4.39","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846515","IL","17043846515","=""17043846515""","7.78","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846517","IL","17043846517","=""17043846517""","0.96","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846518","IL","17043846518","=""17043846518""","3.36","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846519","IL","17043846519","=""17043846519""","0.00","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846521","IL","17043846521","=""17043846521""","0.76","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846522","IL","17043846522","=""17043846522""","3.41","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846523","IL","17043846523","=""17043846523""","0.78","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846524","IL","17043846524","=""17043846524""","5.74","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846603","IL","17043846603","=""17043846603""","17.67","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846604","IL","17043846604","=""17043846604""","7.21","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846701","IL","17043846701","=""17043846701""","19.40","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17043846702","IL","17043846702","=""17043846702""","8.23","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17045070100","IL","17045070100","=""17045070100""","7.98","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17045070200","IL","17045070200","=""17045070200""","13.53","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17045070300","IL","17045070300","=""17045070300""","14.13","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17045070400","IL","17045070400","=""17045070400""","31.43","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17045070500","IL","17045070500","=""17045070500""","8.17","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17047956900","IL","17047956900","=""17047956900""","12.30","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17047957000","IL","17047957000","=""17047957000""","3.06","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17047957100","IL","17047957100","=""17047957100""","23.59","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17049950100","IL","17049950100","=""17049950100""","8.55","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17049950200","IL","17049950200","=""17049950200""","4.00","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17049950300","IL","17049950300","=""17049950300""","11.38","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17049950400","IL","17049950400","=""17049950400""","8.08","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17049950500","IL","17049950500","=""17049950500""","9.03","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17049950600","IL","17049950600","=""17049950600""","10.69","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17049950700","IL","17049950700","=""17049950700""","25.28","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17049950800","IL","17049950800","=""17049950800""","18.42","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17051950500","IL","17051950500","=""17051950500""","16.60","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17051950600","IL","17051950600","=""17051950600""","15.25","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17051950700","IL","17051950700","=""17051950700""","16.32","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17051950800","IL","17051950800","=""17051950800""","12.08","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17051950900","IL","17051950900","=""17051950900""","19.00","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17051951000","IL","17051951000","=""17051951000""","4.05","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17051951100","IL","17051951100","=""17051951100""","11.70","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17053961600","IL","17053961600","=""17053961600""","14.18","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17053961700","IL","17053961700","=""17053961700""","15.30","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17053961800","IL","17053961800","=""17053961800""","14.89","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17053961900","IL","17053961900","=""17053961900""","18.87","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17053962000","IL","17053962000","=""17053962000""","25.12","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17055040100","IL","17055040100","=""17055040100""","12.55","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17055040200","IL","17055040200","=""17055040200""","11.91","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17055040300","IL","17055040300","=""17055040300""","24.68","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17055040400","IL","17055040400","=""17055040400""","19.12","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17055040500","IL","17055040500","=""17055040500""","9.77","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17055040600","IL","17055040600","=""17055040600""","30.57","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17055040700","IL","17055040700","=""17055040700""","28.60","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17055040800","IL","17055040800","=""17055040800""","9.10","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17055040900","IL","17055040900","=""17055040900""","50.09","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17055041000","IL","17055041000","=""17055041000""","44.58","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17055041100","IL","17055041100","=""17055041100""","20.15","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17055041200","IL","17055041200","=""17055041200""","11.90","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17057952800","IL","17057952800","=""17057952800""","12.29","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17057952900","IL","17057952900","=""17057952900""","9.76","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17057953000","IL","17057953000","=""17057953000""","10.81","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17057953100","IL","17057953100","=""17057953100""","11.34","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17057953200","IL","17057953200","=""17057953200""","20.03","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17057953300","IL","17057953300","=""17057953300""","7.35","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17057953400","IL","17057953400","=""17057953400""","25.93","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17057953500","IL","17057953500","=""17057953500""","24.41","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17057953600","IL","17057953600","=""17057953600""","26.10","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17057953700","IL","17057953700","=""17057953700""","16.27","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17057953800","IL","17057953800","=""17057953800""","15.88","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17057953900","IL","17057953900","=""17057953900""","4.07","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17059972700","IL","17059972700","=""17059972700""","13.68","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17059972800","IL","17059972800","=""17059972800""","22.59","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17061973600","IL","17061973600","=""17061973600""","13.23","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17061973700","IL","17061973700","=""17061973700""","17.74","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17061973800","IL","17061973800","=""17061973800""","5.00","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17061973900","IL","17061973900","=""17061973900""","18.64","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17061974000","IL","17061974000","=""17061974000""","11.38","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17063000102","IL","17063000102","=""17063000102""","6.55","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17063000103","IL","17063000103","=""17063000103""","6.20","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17063000200","IL","17063000200","=""17063000200""","14.01","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17063000300","IL","17063000300","=""17063000300""","12.14","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17063000400","IL","17063000400","=""17063000400""","11.95","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17063000500","IL","17063000500","=""17063000500""","4.02","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17063000600","IL","17063000600","=""17063000600""","7.86","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17063000700","IL","17063000700","=""17063000700""","10.16","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17063000800","IL","17063000800","=""17063000800""","2.83","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17063000900","IL","17063000900","=""17063000900""","10.21","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17065973100","IL","17065973100","=""17065973100""","12.43","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17065973200","IL","17065973200","=""17065973200""","11.61","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17065973300","IL","17065973300","=""17065973300""","13.91","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17067953700","IL","17067953700","=""17067953700""","10.21","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17067953800","IL","17067953800","=""17067953800""","7.73","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17067953900","IL","17067953900","=""17067953900""","16.18","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17067954000","IL","17067954000","=""17067954000""","10.56","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17067954100","IL","17067954100","=""17067954100""","9.42","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17067954200","IL","17067954200","=""17067954200""","11.09","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17067954300","IL","17067954300","=""17067954300""","13.38","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17069970900","IL","17069970900","=""17069970900""","14.94","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17069971000","IL","17069971000","=""17069971000""","12.36","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17071973300","IL","17071973300","=""17071973300""","9.02","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17071973400","IL","17071973400","=""17071973400""","7.83","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17071973500","IL","17071973500","=""17071973500""","12.13","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17073030100","IL","17073030100","=""17073030100""","3.65","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17073030201","IL","17073030201","=""17073030201""","1.53","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17073030202","IL","17073030202","=""17073030202""","8.31","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17073030203","IL","17073030203","=""17073030203""","1.56","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17073030301","IL","17073030301","=""17073030301""","3.66","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17073030302","IL","17073030302","=""17073030302""","1.53","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17073030400","IL","17073030400","=""17073030400""","9.63","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17073030500","IL","17073030500","=""17073030500""","4.35","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17073030600","IL","17073030600","=""17073030600""","21.52","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17073030800","IL","17073030800","=""17073030800""","36.12","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17073030900","IL","17073030900","=""17073030900""","8.64","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17073031000","IL","17073031000","=""17073031000""","13.57","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17073031100","IL","17073031100","=""17073031100""","16.74","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17073031200","IL","17073031200","=""17073031200""","9.83","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17075950100","IL","17075950100","=""17075950100""","14.81","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17075950200","IL","17075950200","=""17075950200""","2.78","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17075950300","IL","17075950300","=""17075950300""","11.63","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17075950400","IL","17075950400","=""17075950400""","13.31","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17075950500","IL","17075950500","=""17075950500""","16.57","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17075950600","IL","17075950600","=""17075950600""","14.23","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17075950700","IL","17075950700","=""17075950700""","11.90","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17075950800","IL","17075950800","=""17075950800""","1.85","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17075950900","IL","17075950900","=""17075950900""","20.67","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17077010100","IL","17077010100","=""17077010100""","9.41","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17077010200","IL","17077010200","=""17077010200""","23.53","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17077010300","IL","17077010300","=""17077010300""","14.27","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17077010400","IL","17077010400","=""17077010400""","4.82","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17077010601","IL","17077010601","=""17077010601""","11.32","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17077010602","IL","17077010602","=""17077010602""","25.39","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17077010700","IL","17077010700","=""17077010700""","40.00","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17077010800","IL","17077010800","=""17077010800""","26.40","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17077010900","IL","17077010900","=""17077010900""","23.60","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17077011001","IL","17077011001","=""17077011001""","9.21","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17077011002","IL","17077011002","=""17077011002""","6.67","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17077011100","IL","17077011100","=""17077011100""","33.70","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17077011200","IL","17077011200","=""17077011200""","47.03","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17077011400","IL","17077011400","=""17077011400""","15.91","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17077011600","IL","17077011600","=""17077011600""","8.52","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17077011701","IL","17077011701","=""17077011701""","20.32","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17077011702","IL","17077011702","=""17077011702""","5.56","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17079977300","IL","17079977300","=""17079977300""","2.78","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17079977400","IL","17079977400","=""17079977400""","22.13","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17079977500","IL","17079977500","=""17079977500""","12.06","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17081050100","IL","17081050100","=""17081050100""","7.45","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17081050200","IL","17081050200","=""17081050200""","14.30","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17081050300","IL","17081050300","=""17081050300""","12.37","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17081050400","IL","17081050400","=""17081050400""","9.79","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17081050500","IL","17081050500","=""17081050500""","26.47","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17081050600","IL","17081050600","=""17081050600""","5.80","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17081050700","IL","17081050700","=""17081050700""","13.70","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17081050800","IL","17081050800","=""17081050800""","10.93","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17081050900","IL","17081050900","=""17081050900""","38.80","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17081051000","IL","17081051000","=""17081051000""","44.51","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17081051100","IL","17081051100","=""17081051100""","36.92","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17083010100","IL","17083010100","=""17083010100""","11.90","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17083010200","IL","17083010200","=""17083010200""","6.29","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17083010300","IL","17083010300","=""17083010300""","9.29","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17083010401","IL","17083010401","=""17083010401""","9.84","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17083010402","IL","17083010402","=""17083010402""","4.90","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17083010500","IL","17083010500","=""17083010500""","3.30","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17085020101","IL","17085020101","=""17085020101""","2.15","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17085020102","IL","17085020102","=""17085020102""","17.28","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17085020200","IL","17085020200","=""17085020200""","5.61","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17085020300","IL","17085020300","=""17085020300""","4.18","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17085020401","IL","17085020401","=""17085020401""","1.74","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17085020402","IL","17085020402","=""17085020402""","14.65","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17085020500","IL","17085020500","=""17085020500""","14.94","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17087977600","IL","17087977600","=""17087977600""","8.28","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17087977700","IL","17087977700","=""17087977700""","10.53","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17087977800","IL","17087977800","=""17087977800""","23.32","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17087980000","IL","17087980000","=""17087980000""","N/A","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17089850101","IL","17089850101","=""17089850101""","14.99","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17089850103","IL","17089850103","=""17089850103""","0.00","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17089850105","IL","17089850105","=""17089850105""","2.84","2017-2021","2020","Census","Illinois (State)"
"Census Tract","17089850106","IL","17089850106","=""17089850106""","4.25","2017-2021","2020","Census","Illinois (State)"
