"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Avg. Vehicles per Household","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Census Tract","06059021917","CA","06059021917","=""06059021917""","2.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059021918","CA","06059021918","=""06059021918""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059021919","CA","06059021919","=""06059021919""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059021920","CA","06059021920","=""06059021920""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059021921","CA","06059021921","=""06059021921""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059021922","CA","06059021922","=""06059021922""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059021923","CA","06059021923","=""06059021923""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059021924","CA","06059021924","=""06059021924""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059032002","CA","06059032002","=""06059032002""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059032003","CA","06059032003","=""06059032003""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059032011","CA","06059032011","=""06059032011""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059032012","CA","06059032012","=""06059032012""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059032013","CA","06059032013","=""06059032013""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059032014","CA","06059032014","=""06059032014""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059032015","CA","06059032015","=""06059032015""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059032020","CA","06059032020","=""06059032020""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059032022","CA","06059032022","=""06059032022""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059032027","CA","06059032027","=""06059032027""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059032028","CA","06059032028","=""06059032028""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059032029","CA","06059032029","=""06059032029""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059032030","CA","06059032030","=""06059032030""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059032031","CA","06059032031","=""06059032031""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059032032","CA","06059032032","=""06059032032""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059032033","CA","06059032033","=""06059032033""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059032034","CA","06059032034","=""06059032034""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059032035","CA","06059032035","=""06059032035""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059032036","CA","06059032036","=""06059032036""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059032037","CA","06059032037","=""06059032037""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059032038","CA","06059032038","=""06059032038""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059032039","CA","06059032039","=""06059032039""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059032040","CA","06059032040","=""06059032040""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059032041","CA","06059032041","=""06059032041""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059032042","CA","06059032042","=""06059032042""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059032043","CA","06059032043","=""06059032043""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059032044","CA","06059032044","=""06059032044""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059032045","CA","06059032045","=""06059032045""","2.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059032046","CA","06059032046","=""06059032046""","2.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059032047","CA","06059032047","=""06059032047""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059032048","CA","06059032048","=""06059032048""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059032049","CA","06059032049","=""06059032049""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059032050","CA","06059032050","=""06059032050""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059032051","CA","06059032051","=""06059032051""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059032053","CA","06059032053","=""06059032053""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059032054","CA","06059032054","=""06059032054""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059032055","CA","06059032055","=""06059032055""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059032057","CA","06059032057","=""06059032057""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059032058","CA","06059032058","=""06059032058""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059032059","CA","06059032059","=""06059032059""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059032061","CA","06059032061","=""06059032061""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059032062","CA","06059032062","=""06059032062""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059032063","CA","06059032063","=""06059032063""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059032064","CA","06059032064","=""06059032064""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059032065","CA","06059032065","=""06059032065""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059032066","CA","06059032066","=""06059032066""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059042106","CA","06059042106","=""06059042106""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059042107","CA","06059042107","=""06059042107""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059042108","CA","06059042108","=""06059042108""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059042109","CA","06059042109","=""06059042109""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059042111","CA","06059042111","=""06059042111""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059042112","CA","06059042112","=""06059042112""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059042113","CA","06059042113","=""06059042113""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059042114","CA","06059042114","=""06059042114""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059042115","CA","06059042115","=""06059042115""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059042116","CA","06059042116","=""06059042116""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059042201","CA","06059042201","=""06059042201""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059042203","CA","06059042203","=""06059042203""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059042205","CA","06059042205","=""06059042205""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059042206","CA","06059042206","=""06059042206""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059042305","CA","06059042305","=""06059042305""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059042307","CA","06059042307","=""06059042307""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059042311","CA","06059042311","=""06059042311""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059042312","CA","06059042312","=""06059042312""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059042313","CA","06059042313","=""06059042313""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059042315","CA","06059042315","=""06059042315""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059042317","CA","06059042317","=""06059042317""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059042319","CA","06059042319","=""06059042319""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059042320","CA","06059042320","=""06059042320""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059042323","CA","06059042323","=""06059042323""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059042324","CA","06059042324","=""06059042324""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059042325","CA","06059042325","=""06059042325""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059042326","CA","06059042326","=""06059042326""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059042327","CA","06059042327","=""06059042327""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059042328","CA","06059042328","=""06059042328""","2.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059042329","CA","06059042329","=""06059042329""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059042330","CA","06059042330","=""06059042330""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059042331","CA","06059042331","=""06059042331""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059042332","CA","06059042332","=""06059042332""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059042333","CA","06059042333","=""06059042333""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059042334","CA","06059042334","=""06059042334""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059042335","CA","06059042335","=""06059042335""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059042336","CA","06059042336","=""06059042336""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059042337","CA","06059042337","=""06059042337""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059042338","CA","06059042338","=""06059042338""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059042339","CA","06059042339","=""06059042339""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059042340","CA","06059042340","=""06059042340""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059042341","CA","06059042341","=""06059042341""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059052408","CA","06059052408","=""06059052408""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059052410","CA","06059052410","=""06059052410""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059052411","CA","06059052411","=""06059052411""","2.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059052415","CA","06059052415","=""06059052415""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059052416","CA","06059052416","=""06059052416""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059052417","CA","06059052417","=""06059052417""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059052419","CA","06059052419","=""06059052419""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059052421","CA","06059052421","=""06059052421""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059052422","CA","06059052422","=""06059052422""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059052423","CA","06059052423","=""06059052423""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059052424","CA","06059052424","=""06059052424""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059052425","CA","06059052425","=""06059052425""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059052427","CA","06059052427","=""06059052427""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059052428","CA","06059052428","=""06059052428""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059052429","CA","06059052429","=""06059052429""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059052430","CA","06059052430","=""06059052430""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059052431","CA","06059052431","=""06059052431""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059052432","CA","06059052432","=""06059052432""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059052433","CA","06059052433","=""06059052433""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059052434","CA","06059052434","=""06059052434""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059052435","CA","06059052435","=""06059052435""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059052436","CA","06059052436","=""06059052436""","N/A","2017-2021","2020","Census","California (State)"
"Census Tract","06059052437","CA","06059052437","=""06059052437""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059052438","CA","06059052438","=""06059052438""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059052439","CA","06059052439","=""06059052439""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059052502","CA","06059052502","=""06059052502""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059052505","CA","06059052505","=""06059052505""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059052506","CA","06059052506","=""06059052506""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059052511","CA","06059052511","=""06059052511""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059052513","CA","06059052513","=""06059052513""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059052514","CA","06059052514","=""06059052514""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059052518","CA","06059052518","=""06059052518""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059052519","CA","06059052519","=""06059052519""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059052520","CA","06059052520","=""06059052520""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059052521","CA","06059052521","=""06059052521""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059052522","CA","06059052522","=""06059052522""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059052523","CA","06059052523","=""06059052523""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059052524","CA","06059052524","=""06059052524""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059052526","CA","06059052526","=""06059052526""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059052527","CA","06059052527","=""06059052527""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059052528","CA","06059052528","=""06059052528""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059052529","CA","06059052529","=""06059052529""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059052530","CA","06059052530","=""06059052530""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059052531","CA","06059052531","=""06059052531""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059052532","CA","06059052532","=""06059052532""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059052533","CA","06059052533","=""06059052533""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059052534","CA","06059052534","=""06059052534""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059052535","CA","06059052535","=""06059052535""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059062605","CA","06059062605","=""06059062605""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059062610","CA","06059062610","=""06059062610""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059062611","CA","06059062611","=""06059062611""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059062614","CA","06059062614","=""06059062614""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059062619","CA","06059062619","=""06059062619""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059062620","CA","06059062620","=""06059062620""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059062622","CA","06059062622","=""06059062622""","1.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059062625","CA","06059062625","=""06059062625""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059062626","CA","06059062626","=""06059062626""","1.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059062627","CA","06059062627","=""06059062627""","1.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059062628","CA","06059062628","=""06059062628""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059062629","CA","06059062629","=""06059062629""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059062630","CA","06059062630","=""06059062630""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059062631","CA","06059062631","=""06059062631""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059062632","CA","06059062632","=""06059062632""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059062633","CA","06059062633","=""06059062633""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059062634","CA","06059062634","=""06059062634""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059062635","CA","06059062635","=""06059062635""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059062636","CA","06059062636","=""06059062636""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059062637","CA","06059062637","=""06059062637""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059062638","CA","06059062638","=""06059062638""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059062639","CA","06059062639","=""06059062639""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059062640","CA","06059062640","=""06059062640""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059062641","CA","06059062641","=""06059062641""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059062642","CA","06059062642","=""06059062642""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059062643","CA","06059062643","=""06059062643""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059062645","CA","06059062645","=""06059062645""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059062646","CA","06059062646","=""06059062646""","1.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059062647","CA","06059062647","=""06059062647""","1.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059062648","CA","06059062648","=""06059062648""","1.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059062649","CA","06059062649","=""06059062649""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059062650","CA","06059062650","=""06059062650""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059062651","CA","06059062651","=""06059062651""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059062652","CA","06059062652","=""06059062652""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059062653","CA","06059062653","=""06059062653""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059062654","CA","06059062654","=""06059062654""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059062655","CA","06059062655","=""06059062655""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059062656","CA","06059062656","=""06059062656""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059062657","CA","06059062657","=""06059062657""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059062658","CA","06059062658","=""06059062658""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059062701","CA","06059062701","=""06059062701""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059062702","CA","06059062702","=""06059062702""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059062800","CA","06059062800","=""06059062800""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059062900","CA","06059062900","=""06059062900""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059063004","CA","06059063004","=""06059063004""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059063005","CA","06059063005","=""06059063005""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059063006","CA","06059063006","=""06059063006""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059063007","CA","06059063007","=""06059063007""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059063008","CA","06059063008","=""06059063008""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059063009","CA","06059063009","=""06059063009""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059063010","CA","06059063010","=""06059063010""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059063101","CA","06059063101","=""06059063101""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059063102","CA","06059063102","=""06059063102""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059063103","CA","06059063103","=""06059063103""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059063201","CA","06059063201","=""06059063201""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059063202","CA","06059063202","=""06059063202""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059063301","CA","06059063301","=""06059063301""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059063302","CA","06059063302","=""06059063302""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059063400","CA","06059063400","=""06059063400""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059063500","CA","06059063500","=""06059063500""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059063601","CA","06059063601","=""06059063601""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059063603","CA","06059063603","=""06059063603""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059063604","CA","06059063604","=""06059063604""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059063605","CA","06059063605","=""06059063605""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059063701","CA","06059063701","=""06059063701""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059063702","CA","06059063702","=""06059063702""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059063802","CA","06059063802","=""06059063802""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059063803","CA","06059063803","=""06059063803""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059063805","CA","06059063805","=""06059063805""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059063806","CA","06059063806","=""06059063806""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059063807","CA","06059063807","=""06059063807""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059063808","CA","06059063808","=""06059063808""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059063902","CA","06059063902","=""06059063902""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059063903","CA","06059063903","=""06059063903""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059063904","CA","06059063904","=""06059063904""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059063905","CA","06059063905","=""06059063905""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059063906","CA","06059063906","=""06059063906""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059063908","CA","06059063908","=""06059063908""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059063909","CA","06059063909","=""06059063909""","N/A","2017-2021","2020","Census","California (State)"
"Census Tract","06059063910","CA","06059063910","=""06059063910""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059074003","CA","06059074003","=""06059074003""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059074004","CA","06059074004","=""06059074004""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059074005","CA","06059074005","=""06059074005""","2.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059074006","CA","06059074006","=""06059074006""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059074102","CA","06059074102","=""06059074102""","2.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059074103","CA","06059074103","=""06059074103""","3.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059074106","CA","06059074106","=""06059074106""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059074107","CA","06059074107","=""06059074107""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059074108","CA","06059074108","=""06059074108""","2.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059074109","CA","06059074109","=""06059074109""","3.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059074110","CA","06059074110","=""06059074110""","2.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059074111","CA","06059074111","=""06059074111""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059074200","CA","06059074200","=""06059074200""","3.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059074300","CA","06059074300","=""06059074300""","2.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059074403","CA","06059074403","=""06059074403""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059074405","CA","06059074405","=""06059074405""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059074406","CA","06059074406","=""06059074406""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059074407","CA","06059074407","=""06059074407""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059074408","CA","06059074408","=""06059074408""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059074501","CA","06059074501","=""06059074501""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059074502","CA","06059074502","=""06059074502""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059074601","CA","06059074601","=""06059074601""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059074602","CA","06059074602","=""06059074602""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059074701","CA","06059074701","=""06059074701""","3.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059074702","CA","06059074702","=""06059074702""","2.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059074801","CA","06059074801","=""06059074801""","2.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059074802","CA","06059074802","=""06059074802""","2.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059074803","CA","06059074803","=""06059074803""","2.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059074805","CA","06059074805","=""06059074805""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059074806","CA","06059074806","=""06059074806""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059074901","CA","06059074901","=""06059074901""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059074902","CA","06059074902","=""06059074902""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059075002","CA","06059075002","=""06059075002""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059075003","CA","06059075003","=""06059075003""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059075004","CA","06059075004","=""06059075004""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059075100","CA","06059075100","=""06059075100""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059075201","CA","06059075201","=""06059075201""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059075202","CA","06059075202","=""06059075202""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059075301","CA","06059075301","=""06059075301""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059075302","CA","06059075302","=""06059075302""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059075303","CA","06059075303","=""06059075303""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059075401","CA","06059075401","=""06059075401""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059075403","CA","06059075403","=""06059075403""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059075404","CA","06059075404","=""06059075404""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059075405","CA","06059075405","=""06059075405""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059075504","CA","06059075504","=""06059075504""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059075505","CA","06059075505","=""06059075505""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059075506","CA","06059075506","=""06059075506""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059075507","CA","06059075507","=""06059075507""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059075512","CA","06059075512","=""06059075512""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059075513","CA","06059075513","=""06059075513""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059075514","CA","06059075514","=""06059075514""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059075516","CA","06059075516","=""06059075516""","N/A","2017-2021","2020","Census","California (State)"
"Census Tract","06059075517","CA","06059075517","=""06059075517""","1.5","2017-2021","2020","Census","California (State)"
